INFO:random-gd-1031:trial:      0 / 100_000  |  f_evals:       2_679 / 50_000_000  |  f_min: 1.112488e-09
INFO:random-gd-1031:trial:    236 / 100_000  |  f_evals:     461_301 / 50_000_000  |  f_min: 5.597633e-12
INFO:random-gd-1031:trial:    237 / 100_000  |  f_evals:     462_194 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    238 / 100_000  |  f_evals:     463_239 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    239 / 100_000  |  f_evals:     464_360 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    240 / 100_000  |  f_evals:     465_861 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    241 / 100_000  |  f_evals:     466_963 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    242 / 100_000  |  f_evals:     467_362 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    243 / 100_000  |  f_evals:     467_761 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    244 / 100_000  |  f_evals:     469_205 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    245 / 100_000  |  f_evals:     484_234 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    246 / 100_000  |  f_evals:     485_412 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    247 / 100_000  |  f_evals:     486_077 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    248 / 100_000  |  f_evals:     486_476 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    249 / 100_000  |  f_evals:     487_217 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    250 / 100_000  |  f_evals:     487_597 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    251 / 100_000  |  f_evals:     488_566 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    252 / 100_000  |  f_evals:     489_668 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    253 / 100_000  |  f_evals:     490_048 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    254 / 100_000  |  f_evals:     491_625 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    255 / 100_000  |  f_evals:     506_635 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    256 / 100_000  |  f_evals:     507_490 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    257 / 100_000  |  f_evals:     509_447 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    258 / 100_000  |  f_evals:     510_150 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    259 / 100_000  |  f_evals:     510_549 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    260 / 100_000  |  f_evals:     512_164 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    261 / 100_000  |  f_evals:     512_563 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    262 / 100_000  |  f_evals:     512_962 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    263 / 100_000  |  f_evals:     513_703 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    264 / 100_000  |  f_evals:     514_254 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    265 / 100_000  |  f_evals:     518_852 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    266 / 100_000  |  f_evals:     519_327 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    267 / 100_000  |  f_evals:     519_935 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    268 / 100_000  |  f_evals:     520_866 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    269 / 100_000  |  f_evals:     521_265 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    270 / 100_000  |  f_evals:     523_640 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    271 / 100_000  |  f_evals:     524_039 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    272 / 100_000  |  f_evals:     524_685 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    273 / 100_000  |  f_evals:     526_566 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    274 / 100_000  |  f_evals:     533_710 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    275 / 100_000  |  f_evals:     534_109 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    276 / 100_000  |  f_evals:     534_508 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    277 / 100_000  |  f_evals:     538_593 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    278 / 100_000  |  f_evals:     539_068 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    279 / 100_000  |  f_evals:     539_790 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    280 / 100_000  |  f_evals:     547_314 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    281 / 100_000  |  f_evals:     548_226 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    282 / 100_000  |  f_evals:     548_625 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    283 / 100_000  |  f_evals:     549_252 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    284 / 100_000  |  f_evals:     550_354 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    285 / 100_000  |  f_evals:     551_532 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    286 / 100_000  |  f_evals:     551_931 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    287 / 100_000  |  f_evals:     552_615 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    288 / 100_000  |  f_evals:     553_014 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    289 / 100_000  |  f_evals:     553_717 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    290 / 100_000  |  f_evals:     555_161 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    291 / 100_000  |  f_evals:     562_552 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    292 / 100_000  |  f_evals:     564_661 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    293 / 100_000  |  f_evals:     567_929 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    294 / 100_000  |  f_evals:     569_620 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    295 / 100_000  |  f_evals:     570_019 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    296 / 100_000  |  f_evals:     570_418 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    297 / 100_000  |  f_evals:     571_444 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    298 / 100_000  |  f_evals:     572_090 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    299 / 100_000  |  f_evals:     572_774 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    300 / 100_000  |  f_evals:     573_933 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    301 / 100_000  |  f_evals:     574_370 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    302 / 100_000  |  f_evals:     574_769 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    303 / 100_000  |  f_evals:     575_282 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    304 / 100_000  |  f_evals:     576_213 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    305 / 100_000  |  f_evals:     576_612 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    306 / 100_000  |  f_evals:     578_056 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    307 / 100_000  |  f_evals:     579_158 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    308 / 100_000  |  f_evals:     579_652 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    309 / 100_000  |  f_evals:     580_051 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    310 / 100_000  |  f_evals:     580_811 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    311 / 100_000  |  f_evals:     588_677 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    312 / 100_000  |  f_evals:     590_881 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    313 / 100_000  |  f_evals:     591_280 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    314 / 100_000  |  f_evals:     591_679 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    315 / 100_000  |  f_evals:     592_078 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    316 / 100_000  |  f_evals:     592_819 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    317 / 100_000  |  f_evals:     593_579 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    318 / 100_000  |  f_evals:     593_921 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    319 / 100_000  |  f_evals:     598_329 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    320 / 100_000  |  f_evals:     599_792 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    321 / 100_000  |  f_evals:     600_780 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    322 / 100_000  |  f_evals:     601_407 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    323 / 100_000  |  f_evals:     603_573 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    324 / 100_000  |  f_evals:     605_188 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    325 / 100_000  |  f_evals:     606_613 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    326 / 100_000  |  f_evals:     609_349 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    327 / 100_000  |  f_evals:     610_204 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    328 / 100_000  |  f_evals:     616_208 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    329 / 100_000  |  f_evals:     617_215 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    330 / 100_000  |  f_evals:     617_728 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    331 / 100_000  |  f_evals:     618_127 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    332 / 100_000  |  f_evals:     618_887 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    333 / 100_000  |  f_evals:     619_229 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    334 / 100_000  |  f_evals:     627_095 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    335 / 100_000  |  f_evals:     630_952 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    336 / 100_000  |  f_evals:     632_111 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    337 / 100_000  |  f_evals:     637_982 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    338 / 100_000  |  f_evals:     646_133 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    339 / 100_000  |  f_evals:     648_071 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    340 / 100_000  |  f_evals:     648_831 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    341 / 100_000  |  f_evals:     649_857 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    342 / 100_000  |  f_evals:     650_617 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    343 / 100_000  |  f_evals:     656_317 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    344 / 100_000  |  f_evals:     656_716 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    345 / 100_000  |  f_evals:     657_115 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    346 / 100_000  |  f_evals:     657_837 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    347 / 100_000  |  f_evals:     658_388 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    348 / 100_000  |  f_evals:     658_787 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    349 / 100_000  |  f_evals:     662_777 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    350 / 100_000  |  f_evals:     673_056 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    351 / 100_000  |  f_evals:     674_576 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    352 / 100_000  |  f_evals:     685_159 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    353 / 100_000  |  f_evals:     686_090 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    354 / 100_000  |  f_evals:     687_192 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    355 / 100_000  |  f_evals:     694_792 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    356 / 100_000  |  f_evals:     697_338 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    357 / 100_000  |  f_evals:     701_081 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    358 / 100_000  |  f_evals:     710_372 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    359 / 100_000  |  f_evals:     710_904 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    360 / 100_000  |  f_evals:     713_355 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    361 / 100_000  |  f_evals:     713_754 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    362 / 100_000  |  f_evals:     714_153 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    363 / 100_000  |  f_evals:     714_780 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    364 / 100_000  |  f_evals:     715_293 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    365 / 100_000  |  f_evals:     716_262 / 50_000_000  |  f_min: 5.388773e-12
INFO:random-gd-1031:trial:    366 / 100_000  |  f_evals:     717_231 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    367 / 100_000  |  f_evals:     717_991 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    368 / 100_000  |  f_evals:     718_523 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    369 / 100_000  |  f_evals:     719_264 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    370 / 100_000  |  f_evals:     719_663 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    371 / 100_000  |  f_evals:     720_404 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    372 / 100_000  |  f_evals:     721_183 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    373 / 100_000  |  f_evals:     724_356 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    374 / 100_000  |  f_evals:     728_327 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    375 / 100_000  |  f_evals:     729_353 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    376 / 100_000  |  f_evals:     733_001 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    377 / 100_000  |  f_evals:     734_084 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    378 / 100_000  |  f_evals:     734_768 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    379 / 100_000  |  f_evals:     737_466 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    380 / 100_000  |  f_evals:     738_834 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    381 / 100_000  |  f_evals:     739_233 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    382 / 100_000  |  f_evals:     739_727 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    383 / 100_000  |  f_evals:     754_167 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    384 / 100_000  |  f_evals:     756_409 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    385 / 100_000  |  f_evals:     756_846 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    386 / 100_000  |  f_evals:     757_872 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    387 / 100_000  |  f_evals:     772_578 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    388 / 100_000  |  f_evals:     772_977 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    389 / 100_000  |  f_evals:     775_903 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    390 / 100_000  |  f_evals:     788_899 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    391 / 100_000  |  f_evals:     789_298 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    392 / 100_000  |  f_evals:     789_792 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    393 / 100_000  |  f_evals:     791_578 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    394 / 100_000  |  f_evals:     792_870 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    395 / 100_000  |  f_evals:     793_592 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    396 / 100_000  |  f_evals:     794_694 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    397 / 100_000  |  f_evals:     795_397 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    398 / 100_000  |  f_evals:     796_499 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    399 / 100_000  |  f_evals:     796_955 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    400 / 100_000  |  f_evals:     797_354 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    401 / 100_000  |  f_evals:     798_095 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    402 / 100_000  |  f_evals:     798_494 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    403 / 100_000  |  f_evals:     799_501 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    404 / 100_000  |  f_evals:     800_071 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    405 / 100_000  |  f_evals:     801_135 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    406 / 100_000  |  f_evals:     802_332 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    407 / 100_000  |  f_evals:     804_593 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    408 / 100_000  |  f_evals:     804_992 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    409 / 100_000  |  f_evals:     805_581 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    410 / 100_000  |  f_evals:     805_980 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    411 / 100_000  |  f_evals:     807_272 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    412 / 100_000  |  f_evals:     808_203 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    413 / 100_000  |  f_evals:     808_602 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    414 / 100_000  |  f_evals:     809_001 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    415 / 100_000  |  f_evals:     809_400 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    416 / 100_000  |  f_evals:     810_692 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    417 / 100_000  |  f_evals:     812_288 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    418 / 100_000  |  f_evals:     812_953 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    419 / 100_000  |  f_evals:     814_150 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    420 / 100_000  |  f_evals:     814_910 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    421 / 100_000  |  f_evals:     816_525 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    422 / 100_000  |  f_evals:     817_532 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    423 / 100_000  |  f_evals:     819_451 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    424 / 100_000  |  f_evals:     822_491 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    425 / 100_000  |  f_evals:     824_220 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    426 / 100_000  |  f_evals:     827_602 / 50_000_000  |  f_min: 3.304745e-12
INFO:random-gd-1031:trial:    427 / 100_000  |  f_evals:     828_267 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    428 / 100_000  |  f_evals:     828_913 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    429 / 100_000  |  f_evals:     829_540 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    430 / 100_000  |  f_evals:     829_996 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    431 / 100_000  |  f_evals:     830_832 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    432 / 100_000  |  f_evals:     831_231 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    433 / 100_000  |  f_evals:     832_523 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    434 / 100_000  |  f_evals:     832_922 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    435 / 100_000  |  f_evals:     833_568 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    436 / 100_000  |  f_evals:     834_556 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    437 / 100_000  |  f_evals:     841_738 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    438 / 100_000  |  f_evals:     843_581 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    439 / 100_000  |  f_evals:     858_116 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    440 / 100_000  |  f_evals:     873_487 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    441 / 100_000  |  f_evals:     878_959 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    442 / 100_000  |  f_evals:     880_023 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    443 / 100_000  |  f_evals:     882_170 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    444 / 100_000  |  f_evals:     882_778 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    445 / 100_000  |  f_evals:     883_500 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    446 / 100_000  |  f_evals:     884_545 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    447 / 100_000  |  f_evals:     889_599 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    448 / 100_000  |  f_evals:     890_093 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    449 / 100_000  |  f_evals:     895_622 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    450 / 100_000  |  f_evals:     896_838 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    451 / 100_000  |  f_evals:     897_446 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    452 / 100_000  |  f_evals:     907_535 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    453 / 100_000  |  f_evals:     908_371 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    454 / 100_000  |  f_evals:     913_045 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    455 / 100_000  |  f_evals:     913_444 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    456 / 100_000  |  f_evals:     913_843 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    457 / 100_000  |  f_evals:     920_208 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    458 / 100_000  |  f_evals:     921_139 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    459 / 100_000  |  f_evals:     923_894 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    460 / 100_000  |  f_evals:     924_293 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    461 / 100_000  |  f_evals:     924_863 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    462 / 100_000  |  f_evals:     928_986 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    463 / 100_000  |  f_evals:     940_177 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    464 / 100_000  |  f_evals:     940_918 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    465 / 100_000  |  f_evals:     942_552 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    466 / 100_000  |  f_evals:     944_072 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    467 / 100_000  |  f_evals:     953_363 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    468 / 100_000  |  f_evals:     953_762 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    469 / 100_000  |  f_evals:     955_149 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    470 / 100_000  |  f_evals:     955_814 / 50_000_000  |  f_min: 1.940531e-12
INFO:random-gd-1031:trial:    471 / 100_000  |  f_evals:     956_213 / 50_000_000  |  f_min: 1.940531e-12
